ID,Rank,University Name,Official Website,City,Country,Study Level,Bachelor,Master,Program Name,Program URL,Course Intensity,Full Time,Part Time,Study Mode,On Campus,Online,Hybrid,Programme Duration,eu,non eu,arab,lebanese,pal,us,TOEFL,IELTS,SAT,GPA,Languages,english,french,arabic,german,spanish,catalan,italian,detailed_category,broad_category,Engineering,Computing & Technology,Data Science & Artificial Intelligence,Health & Medicine,Life Sciences,Natural & Physical Sciences,Social Sciences,Psychology & Behavioral Sciences,Business & Management,Law & Governance,Education,"Arts, Design & Architecture",Humanities & Languages,Environment & Agriculture,Media & Communication,Hospitality & Tourism,Sports & Events,"Transport, Aviation & Maritime",Interdisciplinary & Emerging Fields,"detailed__Mechanical, Manufacturing & Industrial Engineering","detailed__Civil, Structural & Construction Engineering","detailed__Electrical, Electronic & Communications Engineering","detailed__Chemical, Process & Petroleum Engineering","detailed__Materials, Mechatronics & General Engineering","detailed__Computer Science, Software & Information Systems","detailed__Computer Engineering, Embedded Systems & Robotics","detailed__Cybersecurity, Networks & Cloud Computing","detailed__Data Science, Artificial Intelligence & Machine Learning","detailed__Business Analytics, Decision Science & Intelligent Systems","detailed__Medicine, Dentistry & Clinical Medicine","detailed__Nursing, Midwifery & Patient Care","detailed__Allied Health, Physiotherapy & Rehabilitation","detailed__Pharmacy, Pharmacology & Pharmaceutical Sciences","detailed__Public Health, Nutrition & Health Management","detailed__Biological Sciences, Genetics & Molecular Biology","detailed__Biotechnology, Biomedical Sciences & Bioinformatics","detailed__Neuroscience, Microbiology & Life Science Research","detailed__Mathematics, Statistics & Actuarial Science","detailed__Physics, Astronomy & Space Science",detailed__Chemistry & Chemical Sciences,"detailed__Earth Sciences, Geology & Geophysics","detailed__Economics, Econometrics & Development Studies","detailed__Political Science, International Relations & Public Affairs","detailed__Sociology, Anthropology & Human Geography","detailed__Psychology, Counseling & Mental Health",detailed__Cognitive Science & Behavioral Science,"detailed__Business Administration, Management & Entrepreneurship","detailed__Finance, Accounting, Banking & Fintech","detailed__Marketing, Supply Chain, Logistics & Operations","detailed__Law, Legal Studies & Justice","detailed__Governance, Public Policy & International Law","detailed__Education, Teaching & Curriculum Studies","detailed__Educational Leadership, Special Education & Instruction","detailed__Architecture, Urban Planning & Built Environment","detailed__Graphic, Interior, Industrial & Fashion Design","detailed__Fine Arts, Visual Arts & Creative Practice","detailed__Music, Performing Arts & Creative Technology","detailed__Languages, Linguistics, Translation & Applied Languages","detailed__Literature, History, Philosophy & Religious Studies","detailed__Cultural Studies, Area Studies & Heritage","detailed__Environmental Science, Sustainability & Ecology","detailed__Agriculture, Forestry, Food Science & Natural Resources","detailed__Media, Communication, Journalism & Public Relations","detailed__Film, Digital Media, Advertising & Content Production","detailed__Hospitality, Tourism, Travel & Hotel Management","detailed__Sports Science, Exercise Science & Athletic Performance","detailed__Event Management, Recreation & Leisure Studies","detailed__Aviation, Aeronautics & Aerospace Transport","detailed__Maritime, Shipping, Logistics & Transport Systems","detailed__Interdisciplinary, Innovation & Emerging Studies"
941,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,History,https://history.utoronto.ca/graduate/ma/program-requirements,Full Time,1,0,On Campus,1,0,0,1,19063,19063,19063,19063,19063,19063,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
942,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,History & Philosophy of Science & Technology,http://www.sgs.utoronto.ca/prospectivestudents/Pages/Programs/History-and-Philosophy-of-Science-and-Technology.aspx,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
943,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,History of Art,https://arthistory.utoronto.ca/graduates/programs/,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
944,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Italian Studies,https://italianstudies.utoronto.ca/graduate-studies/master-of-arts/,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
945,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Linguistics,https://www.linguistics.utoronto.ca/ma-program/program-requirements,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Languages, Linguistics, Translation & Applied Languages",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
946,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Contemporary International History,https://history.utoronto.ca/graduate/ma/ma-field-contemporary-international-history,Full Time,1,0,On Campus,1,0,0,1,19063,19063,19063,19063,19063,19063,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
947,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Creative Writing,http://www.english.utoronto.ca/grad/programs/macreativewriting.htm,Full Time,1,0,On Campus,1,0,0,1,27331,27331,27331,27331,27331,27331,93,6.5,,3,English,1,0,0,0,0,0,0,"Fine Arts, Visual Arts & Creative Practice","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Ethnomusicology,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
949,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Music Education,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,"25,134","25,134","25,134","25,134","25,134","25,134",93,6.5,,3,English,1,0,0,0,0,0,0,"Education, Teaching & Curriculum Studies",Education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Music Theory,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
951,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Music and Health Sciences,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Musicology,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Music and Health,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
954,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Collaborative Piano,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
955,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Composition,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Fine Arts, Visual Arts & Creative Practice","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Historical Performance,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Cultural Studies, Area Studies & Heritage",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Instrumental,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Jazz,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
959,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Music Technology and Digital Media,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
960,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Piano Pedagogy,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Education, Teaching & Curriculum Studies",Education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Vocal Pedagogy,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Education, Teaching & Curriculum Studies",Education,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Vocal Studies,https://music.utoronto.ca/programs.php,Full Time,1,0,On Campus,1,0,0,1,50268,50268,50268,50268,50268,50268,93,6.5,,3,English,1,0,0,0,0,0,0,"Music, Performing Arts & Creative Technology","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
963,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Planning,https://geography.utoronto.ca/graduate-planning/programs-of-study/msc-in-planning/,Full Time,1,0,On Campus,1,0,0,2,51198,51198,51198,51198,51198,51198,93,6.5,,3,English,1,0,0,0,0,0,0,Cognitive Science & Behavioral Science,Psychology & Behavioral Sciences,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Architecture ,https://www.daniels.utoronto.ca/programs/graduate/master-architecture-professional,Full Time,1,0,On Campus,1,0,0,3,64128,64128,64128,64128,64128,64128,93,6.5,,3,English,1,0,0,0,0,0,0,"Architecture, Urban Planning & Built Environment","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Landscape Architecture ,https://www.daniels.utoronto.ca/programs/graduate/master-landscape-architecture-professional,Full Time,1,0,On Campus,1,0,0,3,96266,96266,96266,96266,96266,96266,93,6.5,,3,English,1,0,0,0,0,0,0,"Architecture, Urban Planning & Built Environment","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Museum Studies,https://ischool.utoronto.ca/areas-of-study/master-of-museum-studies/,Full Time,1,0,On Campus,1,0,0,1,28213,28213,28213,28213,28213,28213,93,6.5,,3,English,1,0,0,0,0,0,0,"Cultural Studies, Area Studies & Heritage",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Theology,https://www.tst.edu/academic/programs/conjoint-master-theology-thm,Full Time,1,0,On Campus,1,0,0,1,5475,5475,5475,5475,5475,5475,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
968,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Urban Design ,https://www.daniels.utoronto.ca/programs/graduate/master-urban-design-post-professional,Full Time,1,0,On Campus,1,0,0,1,64128,64128,64128,64128,64128,64128,93,6.5,,3,English,1,0,0,0,0,0,0,"Architecture, Urban Planning & Built Environment","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1, Curatorial Studies,https://www.daniels.utoronto.ca/programs/graduate/master-visual-studies-curatorial-studies,Full Time,1,0,On Campus,1,0,0,1,50044,50044,50044,50044,50044,50044,93,6.5,,3,English,1,0,0,0,0,0,0,"Media, Communication, Journalism & Public Relations",Media & Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
970,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Studio Art,https://www.daniels.utoronto.ca/programs/graduate/master-visual-studies-studio-art,Full Time,1,0,On Campus,1,0,0,1,50044,50044,50044,50044,50044,50044,93,6.5,,3,English,1,0,0,0,0,0,0,"Fine Arts, Visual Arts & Creative Practice","Arts, Design & Architecture",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Medieval Studies,https://medieval.utoronto.ca/studying/programs/masters/,Full Time,1,0,On Campus,1,0,0,1,19022,19022,19022,19022,19022,19022,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
972,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Philosophy,https://philosophy.utoronto.ca/st-george/graduate/graduate-programs/master-of-arts-ma-program/,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
973,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Religion,https://religion.utoronto.ca/programs/graduate/ma-program/,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Slavic Languages & Literatures,https://sgs.calendar.utoronto.ca/degree/Slavic-Languages-and-Literatures,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Literature, History, Philosophy & Religious Studies",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
975,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Spanish,http://spanport.utoronto.ca/graduate/ma,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Languages, Linguistics, Translation & Applied Languages",Humanities & Languages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
976,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Economics,https://www.economics.utoronto.ca/index.php/index/graduate/maprograms,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Economics, Econometrics & Development Studies",Social Sciences,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Finance ,http://www.rotman.utoronto.ca/Degrees/MastersPrograms/MasterOfFinance?0.08635285995725694#Why%20MFin,Full Time,1,0,On Campus,1,0,0,1,64036,64036,64036,64036,64036,64036,93,6.5,,3,English,1,0,0,0,0,0,0,"Finance, Accounting, Banking & Fintech",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Financial Economics Program ,https://www.economics.utoronto.ca/index.php/index/mfe/,Full Time,1,0,On Campus,1,0,0,1,52013,52013,52013,52013,52013,52013,93,6.5,,3,English,1,0,0,0,0,0,0,"Economics, Econometrics & Development Studies",Social Sciences,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Financial Insurance,https://mfi.utoronto.ca/,Full Time,1,0,On Campus,1,0,0,1,18221,18221,18221,18221,18221,18221,93,6.5,,3,English,1,0,0,0,0,0,0,"Finance, Accounting, Banking & Fintech",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,29,University of Toronto,https://www.utoronto.ca/,Toronto,Canada,Master,0,1,Financial Risk Management,https://www.rotman.utoronto.ca/programs/specialized-programs/master-of-financial-risk-management/,Full Time,1,0,On Campus,1,0,0,1,,,,,,,93,6.5,,3,English,1,0,0,0,0,0,0,"Business Administration, Management & Entrepreneurship",Business & Management,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
